,year,selling_price,km_driven,fuel,transmission,owner
3232,2012,27200.000000000004,120000,Diesel,Manual,Third Owner & Above
3233,2015,68000.0,3600,Diesel,Manual,First Owner
3234,2015,36040.0,14272,Petrol,Manual,First Owner
3235,2017,57120.00000000001,49213,Diesel,Manual,First Owner
3244,2013,19040.0,3240,Petrol,Manual,Second Owner
3245,2015,36720.0,5000,Petrol,Manual,First Owner
3246,2018,47600.0,10000,Petrol,Manual,First Owner
3248,2011,21760.0,100000,Diesel,Manual,First Owner
3261,2017,197200.0,40000,Diesel,Automatic,First Owner
3266,2013,28900.000000000004,20000,Diesel,Manual,First Owner
3268,2020,42092.0,1500,Petrol,Manual,First Owner
3279,2016,29920.000000000004,34982,Petrol,Manual,First Owner
3281,2016,44200.0,57904,Diesel,Manual,First Owner
3288,2019,54400.00000000001,10000,Petrol,Manual,First Owner
3291,2018,50320.0,25000,Petrol,Manual,First Owner
3295,2011,20400.0,20000,Petrol,Manual,First Owner
3296,2011,27200.000000000004,76000,Diesel,Manual,Third Owner & Above
3297,2010,28560.000000000004,100000,Diesel,Manual,Third Owner & Above
3298,2008,20400.0,120000,Diesel,Manual,First Owner
3300,2014,14280.000000000002,70000,Petrol,Manual,Third Owner & Above
3301,2015,40800.0,60000,Diesel,Manual,Second Owner
3304,2016,46920.0,75000,Diesel,Manual,First Owner
3307,2017,54332.00000000001,31707,Diesel,Manual,First Owner
3311,2009,13600.000000000002,60000,Petrol,Manual,First Owner
3314,2008,6120.0,70000,Petrol,Manual,Third Owner & Above
3317,2017,61200.00000000001,50000,Diesel,Manual,First Owner
3319,2016,47600.0,160000,Diesel,Manual,First Owner
3324,2016,35360.0,41000,Diesel,Manual,First Owner
3327,2016,40800.0,25000,Petrol,Manual,First Owner
3329,2011,27200.000000000004,60000,Petrol,Manual,First Owner
3331,2015,37400.0,30000,Petrol,Manual,First Owner
3332,2016,37400.0,60000,Diesel,Manual,First Owner
3337,2017,47600.0,50000,Diesel,Manual,Second Owner
3339,2017,44540.0,84000,Diesel,Manual,First Owner
3340,2017,47600.0,50000,Diesel,Manual,Second Owner
3342,2012,25500.000000000004,150000,Diesel,Manual,First Owner
3343,2012,31960.000000000004,109052,Diesel,Manual,First Owner
3344,2015,37400.0,90658,Diesel,Manual,First Owner
3345,2014,34000.0,110000,Diesel,Manual,Second Owner
3348,2010,20400.0,80000,Petrol,Manual,First Owner
3349,2007,5440.0,60000,Petrol,Manual,Third Owner & Above
3351,2018,73780.0,15000,Diesel,Manual,First Owner
3352,2009,16660.0,75000,Diesel,Automatic,First Owner
3353,2017,47600.0,25552,Petrol,Manual,Second Owner
3357,2012,22100.0,40700,Petrol,Manual,First Owner
3358,2017,78200.0,65500,Diesel,Automatic,First Owner
3360,2018,60520.00000000001,8000,Petrol,Manual,First Owner
3363,2016,51000.00000000001,6000,Petrol,Manual,First Owner
3365,2018,46920.0,11174,Petrol,Manual,First Owner
3369,2018,107100.00000000001,10000,Petrol,Automatic,First Owner
3372,2018,58480.00000000001,30000,Diesel,Manual,Second Owner
3373,2017,46920.0,41000,Diesel,Manual,First Owner
3374,2013,44200.0,54000,Diesel,Manual,First Owner
3376,2013,35700.0,71000,Diesel,Manual,First Owner
3379,2014,31960.000000000004,40000,Petrol,Manual,First Owner
3380,2011,23800.0,110000,Diesel,Manual,First Owner
3381,2012,32640.000000000004,63000,Petrol,Manual,First Owner
3382,2016,42160.0,60000,Diesel,Manual,First Owner
3385,2012,23800.0,80000,Diesel,Manual,First Owner
3388,2016,43520.0,36000,Diesel,Manual,Second Owner
3389,2008,14960.000000000002,90000,Diesel,Manual,Second Owner
3391,2010,15639.932000000003,120000,Diesel,Manual,Second Owner
3400,2016,42160.0,35000,Petrol,Manual,First Owner
3406,2015,33320.0,70000,Diesel,Manual,First Owner
3412,2011,17000.0,50000,Petrol,Manual,First Owner
3415,2011,34000.0,20000,Petrol,Manual,First Owner
3416,2014,122400.00000000001,99000,Diesel,Automatic,First Owner
3417,2008,21760.0,90000,Petrol,Manual,First Owner
3418,2007,17000.0,47000,Petrol,Automatic,First Owner
3421,2019,40800.0,1100,Petrol,Automatic,First Owner
3428,2016,33320.0,27000,Petrol,Manual,First Owner
3429,2018,37060.0,38000,Diesel,Manual,Second Owner
3431,2020,71400.0,1100,Petrol,Manual,First Owner
3435,2016,23800.0,60000,Diesel,Manual,Second Owner
3436,2012,25160.0,70000,Diesel,Manual,Second Owner
3439,2017,53380.00000000001,24000,Diesel,Manual,First Owner
3440,2018,57800.00000000001,30000,Diesel,Manual,First Owner
3441,2016,25500.000000000004,30000,Petrol,Manual,Second Owner
3442,2017,42092.0,40000,Petrol,Manual,First Owner
3443,2011,22780.0,90000,Diesel,Manual,Second Owner
3450,2010,15300.000000000002,100000,Petrol,Manual,Second Owner
3453,2018,326400.0,9422,Diesel,Automatic,First Owner
3458,2012,81600.0,60000,Petrol,Automatic,Third Owner & Above
3459,2013,34000.0,150000,Diesel,Manual,First Owner
3465,2012,29240.000000000004,50000,Petrol,Manual,Second Owner
3466,2007,8364.0,50000,Petrol,Manual,Second Owner
3468,2007,8840.0,60000,Petrol,Manual,Third Owner & Above
3474,2018,54400.00000000001,50000,Petrol,Manual,First Owner
3480,2011,20400.0,100000,Diesel,Manual,First Owner
3486,2020,37060.0,5000,Petrol,Manual,First Owner
3493,2016,40800.0,50000,Diesel,Manual,Second Owner
3495,2017,47600.0,50000,Diesel,Manual,First Owner
3501,2015,54400.00000000001,10000,Petrol,Manual,First Owner
3502,2008,10200.0,50000,Petrol,Manual,First Owner
3505,2012,19040.0,80000,Diesel,Manual,Second Owner
3510,2010,25840.000000000004,72000,Diesel,Manual,Second Owner
3515,2014,34000.0,120000,Diesel,Manual,Third Owner & Above
3519,2014,40800.0,80000,Diesel,Manual,Second Owner
3522,2010,20400.0,100000,Diesel,Manual,Second Owner
3525,2018,57800.00000000001,19000,Petrol,Manual,First Owner
3526,2008,9520.0,54000,Petrol,Manual,First Owner
3527,2015,37400.0,17100,Petrol,Manual,Second Owner
3534,2017,91800.0,15000,Diesel,Automatic,Second Owner
3535,2017,54400.00000000001,50000,Diesel,Manual,First Owner
3538,2019,54400.00000000001,25000,Diesel,Manual,First Owner
3539,2013,44880.0,69000,Diesel,Manual,First Owner
3540,2015,31620.000000000004,60000,Diesel,Manual,Third Owner & Above
3544,2014,30600.000000000004,78000,Diesel,Manual,Second Owner
3545,2019,49028.0,10000,Petrol,Manual,First Owner
3547,2019,68000.0,10000,Diesel,Manual,First Owner
3549,2013,30600.000000000004,120000,Diesel,Manual,First Owner
3552,2018,57459.932,20000,Diesel,Manual,First Owner
3553,2016,47600.0,93000,Diesel,Manual,First Owner
3554,2016,44200.0,159000,Diesel,Manual,First Owner
3555,2014,35700.0,75000,Diesel,Manual,Second Owner
3556,2006,7480.000000000001,101100,Diesel,Manual,Third Owner & Above
3558,2012,19040.0,30000,Petrol,Manual,Second Owner
3560,2012,42500.0,126000,Diesel,Manual,Second Owner
3561,2015,36380.0,70000,Diesel,Manual,First Owner
3563,2010,20400.0,100000,Diesel,Manual,First Owner
3564,2007,19040.0,60000,Petrol,Automatic,First Owner
3565,2014,34000.0,70000,Petrol,Manual,First Owner
3566,2019,81600.0,1200,Petrol,Manual,First Owner
3568,2011,12240.0,80000,Diesel,Manual,Third Owner & Above
3574,2011,30600.000000000004,110000,Diesel,Manual,Second Owner
3575,2019,91800.0,35000,Diesel,Manual,First Owner
3577,2018,70720.0,42000,Diesel,Manual,First Owner
3578,2014,26520.000000000004,70000,Diesel,Manual,Second Owner
3581,2017,48960.0,70000,Diesel,Manual,First Owner
3582,2007,14960.000000000002,80000,Petrol,Manual,Second Owner
3585,2015,29579.932000000004,75000,Diesel,Manual,Second Owner
3586,2012,20400.0,63700,Diesel,Manual,First Owner
3589,2016,34000.0,40000,Diesel,Manual,First Owner
3591,2015,56100.00000000001,75000,Diesel,Manual,Second Owner
3592,2018,48960.0,15000,Diesel,Manual,First Owner
3594,2014,40800.0,100000,Diesel,Manual,Second Owner
3597,2017,50320.0,60000,Diesel,Manual,First Owner
3598,2017,54400.00000000001,90000,Diesel,Manual,First Owner
3599,2019,74800.0,100000,Diesel,Manual,First Owner
3602,2009,14280.000000000002,75000,Diesel,Manual,First Owner
3603,2009,18360.0,120000,Diesel,Manual,Second Owner
3604,2016,42840.0,90000,Diesel,Manual,Second Owner
3606,2010,20400.0,70000,Diesel,Manual,First Owner
3608,2014,37400.0,50000,Diesel,Manual,First Owner
3609,2016,51000.00000000001,50000,Diesel,Manual,First Owner
3613,2016,46580.0,64000,Diesel,Manual,First Owner
3614,2014,36720.0,65000,Diesel,Manual,First Owner
3616,2014,41480.0,77000,Diesel,Manual,First Owner
3617,2011,17339.932,24000,Petrol,Manual,First Owner
3620,2011,31279.932000000004,76400,Diesel,Manual,Second Owner
3623,2011,12920.000000000002,80000,Diesel,Manual,Third Owner & Above
3625,2017,48280.0,40000,Diesel,Manual,First Owner
3626,2018,81600.0,15000,Petrol,Manual,First Owner
3634,2016,23800.0,35000,Diesel,Manual,Second Owner
3635,2017,47600.0,60000,Diesel,Manual,First Owner
3637,2018,56440.00000000001,40000,Diesel,Manual,First Owner
3640,2012,22440.0,44000,Petrol,Manual,First Owner
3641,2010,17339.932,90000,Petrol,Manual,Second Owner
3642,2014,40800.0,50000,Petrol,Manual,Second Owner
3647,2010,15639.932000000003,70000,Petrol,Manual,First Owner
3648,2013,27200.000000000004,100000,Diesel,Manual,First Owner
3654,2012,20400.0,110000,Diesel,Manual,First Owner
3656,2016,66300.0,65000,Diesel,Manual,First Owner
3658,2013,37400.0,75000,Diesel,Manual,Second Owner
3659,2014,37400.0,110000,Diesel,Manual,Second Owner
3664,2009,17000.0,90000,Petrol,Manual,Second Owner
3668,2015,34000.0,50000,Diesel,Manual,First Owner
3671,2014,12580.0,40000,Diesel,Manual,Third Owner & Above
3673,2015,41480.0,55000,Diesel,Manual,First Owner
3674,2012,19720.0,80000,Diesel,Manual,First Owner
3686,2009,17000.0,50000,Petrol,Manual,First Owner
3687,2016,40800.0,19495,Petrol,Manual,First Owner
3688,2013,38760.0,62668,Diesel,Manual,First Owner
3690,2011,17000.0,55130,Diesel,Manual,Second Owner
3691,2014,39440.0,63356,Diesel,Manual,Second Owner
3697,2011,10200.0,60000,Petrol,Manual,Third Owner & Above
3699,2014,47600.0,15000,Petrol,Manual,First Owner
3700,2018,27200.000000000004,4400,Petrol,Manual,Second Owner
3701,2019,40732.0,15000,Diesel,Manual,Third Owner & Above
3702,2013,28628.000000000004,45000,Diesel,Manual,First Owner
3703,2018,57188.00000000001,1000,Diesel,Manual,First Owner
3708,2012,20400.0,40000,Petrol,Manual,First Owner
3710,2013,14620.000000000002,20000,Diesel,Manual,Third Owner & Above
3712,2016,44200.0,25061,Diesel,Manual,First Owner
3713,2017,51680.00000000001,42494,Diesel,Manual,First Owner
3717,2016,35700.0,35000,Diesel,Manual,First Owner
3719,2010,14280.000000000002,34500,Diesel,Manual,First Owner
3720,2018,44200.0,30000,Petrol,Manual,First Owner
3721,2018,156400.0,39000,Diesel,Automatic,First Owner
3724,2016,44200.0,60000,Diesel,Manual,First Owner
3725,2015,36720.0,110000,Diesel,Manual,First Owner
3727,2017,51000.00000000001,29000,Diesel,Manual,First Owner
3728,2018,66640.0,50000,Diesel,Manual,First Owner
3731,2015,34679.932,43000,Petrol,Manual,Second Owner
3737,2012,35360.0,35000,Diesel,Manual,First Owner
3741,2014,40800.0,100000,Diesel,Manual,First Owner
3747,2013,27200.000000000004,125000,Diesel,Manual,Second Owner
3748,2015,41820.0,110000,Petrol,Manual,Second Owner
3751,2014,54400.00000000001,90000,Diesel,Manual,First Owner
3753,2014,40800.0,87000,Diesel,Manual,Second Owner
3754,2014,54400.00000000001,15000,Diesel,Manual,First Owner
3756,2012,23800.0,38000,Petrol,Manual,First Owner
3757,2011,20400.0,64000,Petrol,Manual,Second Owner
3759,2011,20400.0,110000,Diesel,Manual,First Owner
3761,2010,21760.0,60000,Diesel,Manual,Third Owner & Above
3762,2018,87040.0,17000,Diesel,Manual,First Owner
3764,2016,68000.0,60000,Diesel,Manual,First Owner
3766,2012,30600.000000000004,97000,Diesel,Manual,Second Owner
3768,2013,34000.0,50000,Petrol,Manual,First Owner
3770,2015,44200.0,68000,Diesel,Manual,First Owner
3777,2018,57800.00000000001,12500,Petrol,Manual,First Owner
3780,2013,47600.0,70000,Diesel,Manual,Second Owner
3783,2008,44200.0,70000,Petrol,Automatic,Third Owner & Above
3785,2014,51000.00000000001,100000,Diesel,Manual,Second Owner
3789,2010,17000.0,120000,Diesel,Manual,First Owner
3791,2013,40800.0,80000,Diesel,Manual,First Owner
3793,2012,21760.0,140000,Diesel,Manual,Second Owner
3794,2011,27200.000000000004,120000,Diesel,Manual,Second Owner
3801,2019,95200.0,10000,Diesel,Manual,First Owner
3802,2017,42160.0,65000,Petrol,Manual,First Owner
3803,2012,30532.000000000004,90000,Diesel,Manual,First Owner
3805,2018,40800.0,2500,Petrol,Manual,First Owner
3806,2016,47600.0,35000,Diesel,Manual,First Owner
3810,2015,36040.0,55000,Diesel,Manual,First Owner
3818,2019,59159.932,15000,Petrol,Automatic,First Owner
3821,2015,51000.00000000001,70000,Diesel,Automatic,Second Owner
3826,2009,4760.0,60000,Petrol,Manual,Third Owner & Above
3827,2015,34748.0,58000,Diesel,Manual,First Owner
3828,2016,53720.00000000001,22000,Diesel,Manual,First Owner
3829,2017,43520.0,37000,Petrol,Manual,First Owner
3830,2009,8160.000000000001,70000,Petrol,Manual,Third Owner & Above
3833,2017,44200.0,60000,Diesel,Manual,First Owner
3834,2014,30600.000000000004,80000,Petrol,Manual,Second Owner
3836,2017,40800.0,40000,Diesel,Manual,First Owner
3837,2012,42160.0,80000,Diesel,Manual,Second Owner
3838,2014,40800.0,30000,Diesel,Manual,First Owner
3839,2018,54060.00000000001,35000,Diesel,Manual,First Owner
3841,2015,33660.0,60000,Diesel,Manual,First Owner
3844,2018,91800.0,34000,Diesel,Automatic,First Owner
3848,2014,119000.00000000001,102354,Diesel,Automatic,First Owner
3851,2017,175100.0,36000,Diesel,Automatic,First Owner
3854,2014,125800.00000000001,62237,Petrol,Automatic,First Owner
3857,2017,39780.0,14000,Petrol,Manual,First Owner
3858,2018,64600.00000000001,21394,Diesel,Manual,First Owner
3860,2017,70380.0,23000,Petrol,Automatic,First Owner
3863,2019,210800.00000000003,5000,Diesel,Automatic,First Owner
3864,2014,44200.0,49654,Diesel,Manual,First Owner
3865,2016,37400.0,45457,Petrol,Manual,First Owner
3867,2016,44880.0,48220,Petrol,Manual,First Owner
3868,2017,47600.0,11114,Petrol,Manual,First Owner
3869,2008,15980.000000000002,60208,Diesel,Manual,First Owner
3870,2013,32300.000000000004,80000,Diesel,Manual,First Owner
3871,2008,54060.00000000001,98600,Diesel,Automatic,First Owner
3874,2019,126480.00000000001,18000,Petrol,Automatic,First Owner
3876,2015,57800.00000000001,58000,Petrol,Automatic,First Owner
3880,2018,40800.0,30000,Petrol,Manual,First Owner
3882,2013,35700.0,71500,Diesel,Manual,First Owner
3883,2019,326400.0,12999,Diesel,Automatic,First Owner
3884,2008,10880.0,80000,Petrol,Manual,First Owner
3885,2007,10880.0,90000,Petrol,Manual,Second Owner
3888,2017,61200.00000000001,14700,Petrol,Manual,First Owner
3897,2012,21080.0,92686,Diesel,Manual,Second Owner
3899,2011,23800.0,90000,Petrol,Manual,Second Owner
3901,2017,88400.0,40000,Diesel,Automatic,First Owner
3905,2018,63240.00000000001,20000,Diesel,Manual,First Owner
3914,2013,37400.0,38500,Diesel,Manual,First Owner
3915,2018,52700.00000000001,35000,Petrol,Manual,First Owner
3918,2008,13600.000000000002,90000,Petrol,Manual,Second Owner
3919,2010,16320.000000000002,50000,Petrol,Manual,Second Owner
3921,2010,27200.000000000004,120000,Diesel,Manual,First Owner
3922,2016,34000.0,60000,Diesel,Manual,First Owner
3923,2007,10200.0,90000,Diesel,Manual,Third Owner & Above
3924,2014,34000.0,140000,Diesel,Manual,Second Owner
3927,2017,44200.0,40000,Diesel,Manual,First Owner
3929,2012,24480.0,70000,Diesel,Manual,Second Owner
3931,2011,11900.0,60000,Petrol,Manual,Third Owner & Above
3932,2011,23800.0,74000,Diesel,Manual,Second Owner
3934,2017,69700.0,38000,Diesel,Manual,First Owner
3935,2017,64600.00000000001,24000,Diesel,Manual,First Owner
3936,2017,49300.0,29976,Petrol,Manual,First Owner
3937,2017,62559.932,41000,Petrol,Manual,First Owner
3938,2018,47600.0,15000,Diesel,Manual,First Owner
3939,2017,49300.0,36000,Diesel,Manual,First Owner
3940,2017,57120.00000000001,30646,Petrol,Manual,First Owner
3942,2014,45220.0,71318,Diesel,Manual,First Owner
3946,2008,9860.0,67000,Petrol,Manual,First Owner
3947,2018,42432.0,14681,Diesel,Manual,First Owner
3948,2015,34000.0,25000,Petrol,Manual,First Owner
3949,2017,51000.00000000001,18054,Petrol,Manual,First Owner
3950,2015,53380.00000000001,40000,Diesel,Manual,First Owner
3953,2016,46240.0,20000,Diesel,Manual,First Owner
3954,2016,47600.0,40000,Diesel,Manual,First Owner
3956,2008,18360.0,120000,Diesel,Manual,Second Owner
3957,2010,25160.0,97000,Petrol,Manual,Second Owner
3958,2018,74800.0,70000,Diesel,Manual,First Owner
3960,2013,29240.000000000004,88000,Diesel,Manual,Second Owner
3961,2014,37400.0,38406,Diesel,Manual,First Owner
3964,2014,37400.0,58231,Diesel,Manual,First Owner
3965,2012,25160.0,59858,Petrol,Manual,First Owner
3967,2013,34679.932,88473,Diesel,Manual,First Owner
3968,2013,30600.000000000004,96987,Petrol,Manual,First Owner
3970,2015,37400.0,61187,Diesel,Manual,First Owner
3971,2009,27200.000000000004,68350,Diesel,Manual,First Owner
3972,2015,39780.0,81150,Diesel,Manual,First Owner
3974,2015,54400.00000000001,30000,Petrol,Manual,First Owner
3975,2009,18020.0,120000,Diesel,Manual,Second Owner
3977,2007,8500.0,50000,Petrol,Manual,Second Owner
3982,2012,25840.000000000004,90000,Diesel,Manual,Third Owner & Above
3983,2010,17000.0,110000,Diesel,Manual,Third Owner & Above
3985,2016,34000.0,35000,Diesel,Manual,First Owner
3989,2013,32300.000000000004,60000,Petrol,Manual,Second Owner
3993,2012,19720.0,125000,Diesel,Manual,Second Owner
3996,2015,37400.0,87000,Diesel,Manual,First Owner
3997,2010,19380.0,75000,Diesel,Manual,Third Owner & Above
3999,2015,57800.00000000001,25000,Petrol,Manual,First Owner
4000,2016,44200.0,26000,Petrol,Manual,First Owner
4002,2016,44200.0,26000,Petrol,Manual,First Owner
4009,2018,63240.00000000001,20000,Diesel,Manual,First Owner
4018,2013,37400.0,38500,Diesel,Manual,First Owner
4019,2018,52700.00000000001,35000,Petrol,Manual,First Owner
4022,2008,13600.000000000002,90000,Petrol,Manual,Second Owner
4023,2010,16320.000000000002,50000,Petrol,Manual,Second Owner
4025,2010,27200.000000000004,120000,Diesel,Manual,First Owner
4027,2014,39440.0,120000,Diesel,Manual,First Owner
4032,2017,54400.00000000001,60000,Diesel,Manual,First Owner
4033,2009,16660.0,75000,Diesel,Automatic,First Owner
4048,2018,21760.0,38900,Petrol,Manual,Third Owner & Above
4055,2017,51000.00000000001,15000,Petrol,Manual,First Owner
4056,2018,53312.00000000001,40000,Diesel,Manual,First Owner
4060,2014,40800.0,100000,Diesel,Manual,Second Owner
4062,2017,63240.00000000001,12000,Diesel,Manual,First Owner
4065,2011,17000.0,28000,Petrol,Manual,First Owner
4066,2017,63920.00000000001,35000,Diesel,Manual,First Owner
4067,2017,71400.0,31000,Diesel,Automatic,First Owner
4068,2016,56100.00000000001,58000,Diesel,Manual,First Owner
4070,2011,25500.000000000004,72000,Petrol,Manual,First Owner
4071,2013,43520.0,89000,Diesel,Manual,First Owner
4073,2012,8840.0,30000,Petrol,Manual,Third Owner & Above
4076,2014,40460.0,56600,Other,Manual,First Owner
4077,2013,30600.000000000004,110000,Diesel,Manual,First Owner
4078,2017,46920.0,50000,Diesel,Manual,First Owner
4082,2009,14960.000000000002,67580,Petrol,Manual,Second Owner
4087,2010,20400.0,130000,Diesel,Manual,Second Owner
4089,2016,36380.0,52600,Diesel,Manual,First Owner
4090,2014,35360.0,82000,Diesel,Manual,First Owner
4094,2015,51000.00000000001,48238,Petrol,Automatic,First Owner
4095,2016,36380.0,38365,Petrol,Manual,First Owner
4097,2017,44200.0,49834,Petrol,Manual,First Owner
4099,2015,32640.000000000004,68308,Diesel,Manual,First Owner
4100,2015,39100.0,63240,Diesel,Manual,First Owner
4101,2016,34679.932,60000,Diesel,Manual,First Owner
4104,2012,30532.000000000004,90000,Diesel,Manual,First Owner
4105,2020,28968.000000000004,1000,Diesel,Manual,First Owner
4106,2017,44200.0,6000,Petrol,Manual,First Owner
4111,2007,10540.0,65000,Petrol,Manual,First Owner
4112,2015,30600.000000000004,38000,Diesel,Manual,First Owner
4113,2012,21760.0,80000,Diesel,Manual,First Owner
4114,2007,8364.0,50000,Petrol,Manual,Second Owner
4117,2018,44200.0,37000,Diesel,Manual,First Owner
4121,2016,42500.0,30000,Petrol,Manual,First Owner
4122,2016,37400.0,23000,Petrol,Manual,First Owner
4125,2014,40800.0,27000,Diesel,Manual,First Owner
4126,2012,23800.0,65000,Diesel,Manual,First Owner
4128,2009,13532.000000000002,52536,Petrol,Manual,First Owner
4129,2011,22440.0,100000,Diesel,Manual,Second Owner
4131,2016,63103.932,90000,Diesel,Manual,First Owner
4135,2006,8500.0,50000,Diesel,Manual,Second Owner
4138,2014,45900.0,61000,Diesel,Manual,First Owner
4139,2018,64600.00000000001,30000,Diesel,Manual,First Owner
4145,2006,21080.0,62000,Other,Automatic,Second Owner
4146,2007,14416.000000000002,58000,Diesel,Manual,Second Owner
4147,2013,61200.00000000001,49000,Diesel,Automatic,Second Owner
4148,2011,15028.000000000002,56000,Diesel,Manual,Second Owner
4149,2013,45900.0,73000,Diesel,Manual,First Owner
4154,2018,56440.00000000001,40000,Diesel,Manual,First Owner
4155,2009,12240.0,30000,Petrol,Manual,First Owner
4156,2009,14280.000000000002,109000,Diesel,Manual,Second Owner
4157,2017,47600.0,90000,Diesel,Manual,First Owner
4161,2018,54400.00000000001,37161,Diesel,Manual,First Owner
4162,2016,39440.0,15000,Petrol,Manual,First Owner
4166,2015,47600.0,77000,Diesel,Manual,First Owner
4167,2012,17000.0,70000,Petrol,Manual,Third Owner & Above
4169,2009,29104.000000000004,40000,Petrol,Automatic,Third Owner & Above
4170,2019,95200.0,33000,Diesel,Manual,First Owner
4171,2013,14892.000000000002,53500,Petrol,Manual,Third Owner & Above
4173,2014,35360.0,82000,Diesel,Manual,First Owner
4174,2016,34679.932,60000,Diesel,Manual,First Owner
4178,2013,24820.0,65000,Diesel,Manual,First Owner
4181,2007,15300.000000000002,50000,Diesel,Manual,First Owner
4183,2007,9520.0,49000,Petrol,Manual,First Owner
4186,2017,187000.0,41000,Diesel,Automatic,First Owner
4187,2013,32979.932,65000,Diesel,Manual,First Owner
4188,2015,38420.0,65000,Diesel,Manual,First Owner
4189,2013,28900.000000000004,61083,Diesel,Manual,First Owner
4191,2012,38420.0,72000,Diesel,Manual,First Owner
4192,2014,35700.0,65000,Diesel,Manual,First Owner
4193,2010,27879.932000000004,60000,Petrol,Manual,First Owner
4194,2018,38760.0,5000,Petrol,Manual,First Owner
4195,2007,10880.0,80000,Petrol,Manual,Third Owner & Above
4196,2017,50932.00000000001,51500,Diesel,Manual,Second Owner
4197,2010,20400.0,120000,Diesel,Manual,Third Owner & Above
4198,2014,37400.0,79800,Diesel,Manual,First Owner
4199,2015,37400.0,97000,Diesel,Manual,Second Owner
4200,2019,85000.0,6590,Diesel,Manual,First Owner
4201,2017,47600.0,49957,Diesel,Manual,First Owner
4202,2017,40800.0,43235,Diesel,Manual,First Owner
4203,2018,62900.00000000001,50699,Diesel,Manual,First Owner
4206,2015,38420.0,46000,Petrol,Manual,First Owner
4207,2013,11560.0,80000,Petrol,Manual,Third Owner & Above
4209,2008,20060.0,120000,Diesel,Manual,First Owner
4210,2018,55759.932,40000,Diesel,Manual,First Owner
4213,2015,37400.0,135000,Diesel,Manual,Second Owner
4214,2015,37400.0,50000,Diesel,Manual,First Owner
4217,2017,64600.00000000001,50000,Diesel,Manual,First Owner
4218,2017,68000.0,30000,Diesel,Manual,First Owner
4219,2013,34000.0,120000,Diesel,Manual,First Owner
4221,2017,48960.0,35000,Diesel,Manual,First Owner
4222,2015,26520.000000000004,70000,Diesel,Manual,Second Owner
4223,2014,34000.0,35000,Diesel,Manual,First Owner
4224,2016,170000.0,70000,Petrol,Automatic,Second Owner
4225,2017,53040.00000000001,50000,Diesel,Manual,First Owner
4227,2012,28560.000000000004,90000,Diesel,Manual,Second Owner
4237,2017,42500.0,52000,Petrol,Manual,First Owner
4239,2017,59840.00000000001,64000,Diesel,Manual,First Owner
4241,2006,7887.932000000001,100000,Diesel,Manual,Second Owner
4242,2017,46580.0,72000,Diesel,Manual,First Owner
4243,2009,20400.0,50000,Petrol,Manual,First Owner
4244,2017,46240.0,44000,Diesel,Manual,First Owner
4245,2014,32640.000000000004,101000,Diesel,Manual,First Owner
4246,2016,42840.0,55000,Diesel,Manual,First Owner
4247,2007,12920.000000000002,115000,Petrol,Manual,Second Owner
4249,2014,57800.00000000001,52000,Diesel,Manual,Second Owner
4250,2011,23800.0,105000,Diesel,Manual,First Owner
4251,2013,28900.000000000004,170000,Diesel,Manual,First Owner
4253,2017,60520.00000000001,60000,Diesel,Manual,Second Owner
4254,2018,74800.0,25000,Diesel,Automatic,Second Owner
4257,2017,42500.0,52000,Petrol,Manual,First Owner
4259,2017,59840.00000000001,64000,Diesel,Manual,First Owner
4261,2006,7887.932000000001,100000,Diesel,Manual,Second Owner
4262,2017,46580.0,72000,Diesel,Manual,First Owner
4263,2009,20400.0,50000,Petrol,Manual,First Owner
4264,2017,46240.0,44000,Diesel,Manual,First Owner
4265,2014,32640.000000000004,101000,Diesel,Manual,First Owner
4266,2016,42840.0,55000,Diesel,Manual,First Owner
4267,2007,12920.000000000002,115000,Petrol,Manual,Second Owner
4269,2014,57800.00000000001,52000,Diesel,Manual,Second Owner
4270,2011,23800.0,105000,Diesel,Manual,First Owner
4271,2013,28900.000000000004,170000,Diesel,Manual,First Owner
4273,2017,60520.00000000001,60000,Diesel,Manual,Second Owner
4274,2018,74800.0,25000,Diesel,Automatic,Second Owner
4276,2009,15844.000000000002,58000,Petrol,Manual,Third Owner & Above
4278,2020,41752.0,1000,Petrol,Manual,First Owner
4279,2010,17000.0,100000,Petrol,Manual,Second Owner
4280,2010,17000.0,110000,Petrol,Manual,Second Owner
4283,2013,21760.0,80000,Petrol,Manual,Second Owner
4284,2006,9860.0,52000,Petrol,Manual,Second Owner
4292,2012,20400.0,110000,Diesel,Manual,First Owner
4294,2015,50320.0,45000,Diesel,Automatic,First Owner
4295,2015,42840.0,50000,Diesel,Manual,First Owner
4297,2019,32979.932,5007,Petrol,Automatic,First Owner
4300,2011,67932.0,49600,Diesel,Automatic,First Owner
4304,2018,265132.0,22000,Diesel,Automatic,First Owner
4307,2019,40732.0,15000,Diesel,Manual,Third Owner & Above
4310,2015,31620.000000000004,41123,Diesel,Manual,First Owner
4311,2017,129200.00000000001,20118,Petrol,Automatic,First Owner
4312,2019,68000.0,15000,Diesel,Manual,First Owner
4313,2019,190400.0,10000,Diesel,Automatic,First Owner
4316,2014,34000.0,82000,Diesel,Manual,First Owner
4319,2012,27200.000000000004,70000,Diesel,Manual,First Owner
4322,2013,34000.0,120000,Diesel,Manual,First Owner
4332,2015,51000.00000000001,120000,Diesel,Manual,First Owner
4334,2012,40800.0,170000,Diesel,Manual,First Owner
